其他頻道,#genre#
WTA 萨姆索诺娃出战！陶森压场 英文原声 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=AcX9ht&tk=IaRTZBNZkJti
乒乓球亚洲杯 抽签仪式 肖扬 16:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6zFxWr&tk=IaRTZBNZkJti
斯诺克 丁俊晖VS霍金斯 吴宜泽张安达出战 3号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GMVcN7&tk=IaRTZBNZkJti
五人制亚洲杯 日本VS阿富汗 赛场原声 17:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=DH7J1z&tk=IaRTZBNZkJti
斯诺克 丁俊晖VS霍金斯 吴宜泽张安达出战 2号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=aTn06y&tk=IaRTZBNZkJti
五人制亚洲杯 日本VS阿富汗 涂远 17:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6qCBoL&tk=IaRTZBNZkJti
斯诺克 丁俊晖VS霍金斯 吴宜泽张安达出战 1号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=SMTaXD&tk=IaRTZBNZkJti
斯诺克 丁俊晖VS霍金斯 吴宜泽张安达出战 朱峰立 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=1qc0oD&tk=IaRTZBNZkJti
斯诺克 丁俊晖VS霍金斯 吴宜泽张安达出战 4号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=KwBDdQ&tk=IaRTZBNZkJti
CBA 北京北汽VS福建晋江文旅 图文直播 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=rg9ilI&tk=IaRTZBNZkJti
CBA 宁波町渥VS北京控股 图文直播 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=OHUa1F&tk=IaRTZBNZkJti
五人制亚洲杯 印度尼西亚VS越南 赛场原声 19:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=MUklWn&tk=IaRTZBNZkJti
五人制亚洲杯 印度尼西亚VS越南 王子睿 19:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Mwxxp4&tk=IaRTZBNZkJti
NBA 活塞VS掘金 英文原声 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=50WQkJ&tk=IaRTZBNZkJti
斯诺克 丁俊晖VS霍金斯 吴宜泽张安达出战 朱蒙 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TeOGXe&tk=IaRTZBNZkJti
CBA 广东东阳光VS上海久事 图文直播 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=D5BcvB&tk=IaRTZBNZkJti
CBA 四川丰谷酒业VS山西汾酒 图文直播 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=7e1XSq&tk=IaRTZBNZkJti
CBA 新疆伊力特VS浙江稠州金租 图文直播 20:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=AXDZ1C&tk=IaRTZBNZkJti
NBA 步行者VS爵士 英文原声 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=PG4n9q&tk=IaRTZBNZkJti
斯诺克 丁俊晖VS霍金斯 吴宜泽张安达出战 秦正 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=znXWWO&tk=IaRTZBNZkJti
NBA 热火VS老鹰 英文原声 08:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Gr6KPg&tk=IaRTZBNZkJti
CBA 辽宁本钢VS江苏肯帝亚 图文直播 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=oHAcWc&tk=IaRTZBNZkJti
CBA 青岛崂山啤酒VS广州朗肽海本 图文直播 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qu3BNh&tk=IaRTZBNZkJti
NBA 活塞VS掘金 张泽欣 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=1P5UP3&tk=IaRTZBNZkJti
意甲 博洛尼亚VSAC米兰 石庆圣 李彦 03:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=brTY8j&tk=IaRTZBNZkJti
CBA 南京天之蓝VS深圳马可波罗 图文直播 19:35,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=PRtwvx&tk=IaRTZBNZkJti
NBA 步行者VS爵士 周赫 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=vUNNdq&tk=IaRTZBNZkJti
NBA 篮网VS湖人 姜帆 曾令旭 佳依 08:15,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=5dQFo8&tk=IaRTZBNZkJti
NBA 篮网VS湖人 英文原声 08:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=53TR6k&tk=IaRTZBNZkJti
意甲 博洛尼亚VSAC米兰 赛场原声 03:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=A2IQSg&tk=IaRTZBNZkJti
NBA 奇才VS尼克斯 贾磊 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=O8zCmG&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 周泽昊 11:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GcFSuj&tk=IaRTZBNZkJti
NBA 篮网VS湖人 郑泽鹏 08:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=2pXain&tk=IaRTZBNZkJti
NBA 奇才VS尼克斯 英文原声 07:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fBVOBs&tk=IaRTZBNZkJti
NBA 热火VS老鹰 刘芳宇 08:25,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=BVnJRd&tk=IaRTZBNZkJti
NBA 雄鹿VS公牛 吴博文 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=sCyN5U&tk=IaRTZBNZkJti
NBA 勇士VS76人 杨健 马健 秋童 10:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=43pcm8&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 侯英超 11:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=iFMUST&tk=IaRTZBNZkJti
乒乓球亚洲杯 第一比赛日热身区 热身区 10:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ZTm287&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 1号桌 11:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=e2uYMk&tk=IaRTZBNZkJti
NBA 独行侠VS凯尔特人 英文原声 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=2uUk3x&tk=IaRTZBNZkJti
NBA 雄鹿VS公牛 英文原声 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=4UJ9wG&tk=IaRTZBNZkJti
NBA 雷霆VS魔术 罗森 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=vwPB9Z&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 周冠达 11:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=pIq1pF&tk=IaRTZBNZkJti
NBA 勇士VS76人 英文原声 10:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=BtuOje&tk=IaRTZBNZkJti
NBA 勇士VS76人 董倡硕 10:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=s4RX53&tk=IaRTZBNZkJti
斯诺克 奥沙利文、罗伯逊、斯佳辉出战 1号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=NNsWmD&tk=IaRTZBNZkJti
NBA 开拓者VS太阳 邢晨 12:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ebZotf&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 2号桌 11:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=XpewbT&tk=IaRTZBNZkJti
斯诺克 奥沙利文、罗伯逊、斯佳辉出战 4号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ioZLZY&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 候场区 10:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=CWPZRS&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 混采区 11:20,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zu36Ry&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 刘馨蕊 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Du9Txv&tk=IaRTZBNZkJti
NBA 独行侠VS凯尔特人 蔡凯臣 季孟年 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=d2i5DZ&tk=IaRTZBNZkJti
NBA 雷霆VS魔术 英文原声 08:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=fJjxnx&tk=IaRTZBNZkJti
NBA 开拓者VS太阳 英文原声 11:55,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=lXtAel&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 热身区 10:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=IqJEkt&tk=IaRTZBNZkJti
NBA 开拓者VS太阳 庄宁宇 殷文玉 廖昕阳 11:45,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qTNBsX&tk=IaRTZBNZkJti
WTA WTA阿布扎比站Day4 英文原声 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6xAMSN&tk=IaRTZBNZkJti
WTA WTA克卢日-纳波卡站Day4 清流 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Wk3UBs&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 凌维康 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=D1wk6N&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 3号桌 11:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=tHEsNl&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 朱子恒 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=5hxT3s&tk=IaRTZBNZkJti
WTA WTA克卢日-纳波卡站Day4 英文原声 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=P45WR6&tk=IaRTZBNZkJti
WTA WTA阿布扎比站Day4 清流 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=msHHVJ&tk=IaRTZBNZkJti
斯诺克 奥沙利文、罗伯逊、斯佳辉出战 2号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=lUX8jX&tk=IaRTZBNZkJti
斯诺克 奥沙利文、罗伯逊、斯佳辉出战 3号桌 13:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ll7gWn&tk=IaRTZBNZkJti
WTA WTA阿布扎比站Day4 智能字幕 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=pKsVCM&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 1号桌 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zdeF5J&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 刘国正 周冠达 17:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Vi9dpy&tk=IaRTZBNZkJti
WTA WTA俄斯特拉发站Day4 英文原声 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=FPSqTZ&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 3号桌 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Yle23B&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 混采区 18:20,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=y8Nwzy&tk=IaRTZBNZkJti
WTA WTA俄斯特拉发站Day4 清流 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=CGc2M5&tk=IaRTZBNZkJti
斯诺克 赵心童再战希金斯 袁思俊VS特鲁姆普 3号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=uFcMfV&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 咪咕环廊视角 17:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zGK8SP&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 候场区 17:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=t6MXZ9&tk=IaRTZBNZkJti
乒乓球亚洲杯 小组循环赛第一轮 2号桌 18:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=u0TC80&tk=IaRTZBNZkJti
浙江省城市篮球联赛 杭州VS丽水 25/26赛季浙江省城市篮球联赛: 杭州VS丽水 19:30,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TXFWc3&tk=IaRTZBNZkJti
斯诺克 赵心童再战希金斯 袁思俊VS特鲁姆普 2号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=08MED0&tk=IaRTZBNZkJti
斯诺克 赵心童再战希金斯 袁思俊VS特鲁姆普 1号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=mIMNwv&tk=IaRTZBNZkJti
斯诺克 赵心童再战希金斯 袁思俊VS特鲁姆普 4号桌 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TGlaDr&tk=IaRTZBNZkJti
邓紫棋,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=hvPy0h&tk=IaRTZBNZkJti
说评篮球球员,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Bmmafk&tk=IaRTZBNZkJti
篮球人物,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=X8wTDk&tk=IaRTZBNZkJti
陕西体育休闲,https://mgtv.ottiptv.cc/migu/956909356.m3u8?migutoken=2cd1b3120e6a6d3cec136ca61cb23c24512860d4956d391b8c7d8a1fce58c3fa549930217eede8887c05f73eb24ac9692be10bdd06557f58130ff6717e37e1b6ba38adfacf8e74298fe1d4f48c
影視劇集,#genre#
cctv6,https://live.ottiptv.cc/mcp/cctv6.m3u8?userid=5559462299&sign=c83da64a4afab8742707e0f6b8ac4b8641b4db06e5b96d7f65f5674de9e5949c161a3cfaf2fdf106284be4e4e0372823086365e60515b9401daca2c2e33859a58c14bb3aa206f6d6d930397c8b&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
怀旧剧场,https://live.ottiptv.cc/mcp/hjjc.m3u8?userid=5559462299&sign=251ce6bb3da96a9f26d235712d89a59c78780b5b7cae2dcecc1c1ae8b823d35e830e71501eb65160f555b212eec2d78b0d7cceeca4a9d281f158769d9a5e7682787cd3015db7a33c17ea2161&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
风云剧场,https://live.ottiptv.cc/mcp/fyjc.m3u8?userid=5559462299&sign=a4d5ef4f9b7ebbfbc715ce3484c706fc0b42e56fe1b9cfe183f31a9abb4a802c4f999083a66d8ed44d28302b53db55662086974a54921b9a07274fbfa8c6db5ea07443f76f25090a2c0614a2&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
第一剧场,https://live.ottiptv.cc/mcp/dyjc.m3u8?userid=5559462299&sign=fb15a1aa4902fc528844b29f54d1df67c2b560a474f7d88f9b129c74998938b42e7524d1d49c663afcc814db1f6082e3dbbb5a818a3550ab1b0da771625642d9c1d1893fc886f8aa3d620f4e&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
安徽影视,https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
甘肃都市,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
长影频道,http://tpc.x3322.net:9901/tsfile/live/1010_1.m3u8
陕西都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
河北都市,https://radio.pull.hebtv.com/live/hebnczx.m3u8
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
西安都市,http://112.46.105.20:8009/hls/29/index.m3u8
CCTV6电影,https://mgtv.ottiptv.cc/mg/624878396.m3u8?userid=5559462299&sign=3b765f087c6826ac43bbf96809941e29a43cac091594da5c8bf9ab2d78e7658505a987afd50e6e8ab54fa4511700ed3d1c451f94f256e5eb1268e7fabd2896609b0bdf1a2632860b502dbed7646b4fa251&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
CCTV8电视剧,https://mgtv.ottiptv.cc/mg/624878356.m3u8?userid=5559462299&sign=a003b29e6109f198a1957337d28a6ea0d6fd52d37ac62681150400b2b11f1f80ad2475fc9b8e42b4b031a323cb10c54dad5309938269ef58b61992152b5066793f20c8a08471aa62e7963d94e2525b54aa&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
上视东方影视,https://mgtv.ottiptv.cc/mg/617290047.m3u8?userid=5559462299&sign=c139ea1220b8d03ecb3b9bfcdc55aa86aea6ceea385c566345b1da9c37acc1e94740328797a2ef130d18dee94b6481335fdb5128c0aa7664894aa53b0585daf5d601de9b2d814c841feb02e6fb34a07835&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
陕西都市青春频道,https://mgtv.ottiptv.cc/mg/956909358.m3u8?userid=5559462299&sign=910f82a99641b2c6c6216a1d35cbde3e2946b0e7e9aa85f14268332565e5540add8c6acdb0f86faed540f3acfd017cd9e2d7ca3023b210c1e84977f479090685c890edbffb3d4b138f73243e44697144e3&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
辽宁广播电视台影视剧频道,https://mgtv.ottiptv.cc/mg/962067517.m3u8?userid=5559462299&sign=4a3cdc9d8566c4b1b0293f44bde33d86133647266b47d059321776262ac794eaf9c4609945870a06e339afd0daff6f9421d03cb49388065606ceeea40e07cb81511f2ff448a627efb384e262423d9f6e41&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
CHC影迷电影,https://mgtv.ottiptv.cc/mg/952383261.m3u8?userid=5559462299&sign=619c777c21e66d2f6137619e2360c78d1263fe6b9da19545bde43546586ad819780950333751822940af5837183b104b070ef8ed1f63e47226e39a3a5c9e308211c32ec7cf8b11f81c436c1586ef1ea402&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
CHC家庭影院,https://mgtv.ottiptv.cc/mg/644368373.m3u8?userid=5559462299&sign=6ce2f11887ed95f216a21d40fb06402a53fe0ae3bca384440e8ac6e2af50143417ba009f0c50871a97cb3a20cfae8c541c5ac5c1984ba8730c7cbeda09588f03d72f111d0cf03a6446786eaf101b6df147&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
CHC动作电影,https://mgtv.ottiptv.cc/mg/644368714.m3u8?userid=5559462299&sign=f541b6bfd7b31788e7736d6b31a461bd1723fa51c690e8758d9c17acef4e88619f0a92af3b1dbce68263479f755f9ae74693aff6ea7f19497804581b47d9095c2d82eb77ecdf98be93d6a60a9291ee75bd&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
抗战经典影片,https://mgtv.ottiptv.cc/mg/617432318.m3u8?userid=5559462299&sign=bc806cedba4bb89ed8ae5c1ccd96505bf9bde9cbec5b95b6504acd78c3597f91365853e5f288fd71fecdc946738d820d0bb94dddc0101c2780658e2143350b28162ba4f07667fc4bae0ef187c93af9d446&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
南方影视,https://mgtv.ottiptv.cc/mg/614961829.m3u8?userid=5559462299&sign=6161029795420d80a9680635c6de499b41b7c97a668d922d83ef3597d681562f87faf70c74eeb63a20825c0bcb1c95f4fdafed40714c15f86d89ee8e12690115d0e3dbc2af81635b68eb11a7cd0b77d66b&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
美亚电影台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=FpJBRi&tk=IaRTZBNZkJti
天映经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=F7A9vZ&tk=IaRTZBNZkJti
天映频道,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=dYLMXk&tk=IaRTZBNZkJti
PopC电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=FxCjSm&tk=IaRTZBNZkJti
黄金华剧台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=rkTiih&tk=IaRTZBNZkJti
千禧经典台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=90Qchb&tk=IaRTZBNZkJti
亚洲剧集台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GY0r2Y&tk=IaRTZBNZkJti
天映经典台,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=382nlv&tk=IaRTZBNZkJti
美亚电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=9BOqkX&tk=IaRTZBNZkJti
Y+剧场,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=yxGF79&tk=IaRTZBNZkJti
重温经典频道,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=OR5upW&tk=IaRTZBNZkJti
1905电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=NFkDdp&tk=IaRTZBNZkJti
千禧经典台_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=9NCjOI&tk=IaRTZBNZkJti
天映频道_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=5yxKQi&tk=IaRTZBNZkJti
爱奇艺_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=yc2YvJ&tk=IaRTZBNZkJti
天映经典_SMT,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=aJFPdv&tk=IaRTZBNZkJti
龙华戏剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=BZ6ZaY&tk=IaRTZBNZkJti
龙华偶像,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=TItYir&tk=IaRTZBNZkJti
龙华经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=y5AldV&tk=IaRTZBNZkJti
龙华卡通,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GEhzLs&tk=IaRTZBNZkJti
龙华日韩,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zMdUGc&tk=IaRTZBNZkJti
龙华洋片,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=FNKwtE&tk=IaRTZBNZkJti
CCTV6,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=3TybfE&tk=IaRTZBNZkJti
数字电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=LG4Vts&tk=IaRTZBNZkJti
深圳都市,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=vSkN2z&tk=IaRTZBNZkJti
广东影视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ZKQd76&tk=IaRTZBNZkJti
CHC家庭电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=zdWFIw&tk=IaRTZBNZkJti
赛事最经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Da7CxU&tk=IaRTZBNZkJti
经典动画大集合,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=eaJgJc&tk=IaRTZBNZkJti
乒乓球经典赛事 延续火热状态！林诗栋亚洲杯男单摘铜 全场回放 19:00,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6kB1gr&tk=IaRTZBNZkJti
奥斯卡经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=jdeL6u&tk=IaRTZBNZkJti
经典歌曲,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qGzlzu&tk=IaRTZBNZkJti
DJ情歌《爱情迷了路》,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=if85GX&tk=IaRTZBNZkJti
经典老歌DJ舞曲七首,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=AdaXq6&tk=IaRTZBNZkJti
2021酒吧夜店经典中文车载劲爆DJ舞曲大串烧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=cdwJGi&tk=IaRTZBNZkJti
电子琴《20分钟经典流行音乐》,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=xxTnPu&tk=IaRTZBNZkJti
DJ13首《经典老歌》,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=hegrY8&tk=IaRTZBNZkJti
经典DJ,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=bUITGd&tk=IaRTZBNZkJti
【经典老歌】DJ8首,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=dkiq8k&tk=IaRTZBNZkJti
经典老歌DJ版精选六首,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=QEwWCA&tk=IaRTZBNZkJti
经典老歌6首,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=LH8HDH&tk=IaRTZBNZkJti
《经典老歌》DJ舞曲串烧，70、80、90后,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Ytxmbi&tk=IaRTZBNZkJti
《经典老歌》伤感女声篇,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=L1smju&tk=IaRTZBNZkJti
爱情情歌dj网,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=pvRywe&tk=IaRTZBNZkJti
高胜美经典歌曲专辑,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=aHv8W1&tk=IaRTZBNZkJti
经典,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ATx95S&tk=IaRTZBNZkJti
精彩短剧,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Ei50n8&tk=IaRTZBNZkJti
邵氏影院,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=6heGEv&tk=IaRTZBNZkJti
特辑电影,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=5tnfQz&tk=IaRTZBNZkJti
粤语电影1,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=qckjGq&tk=IaRTZBNZkJti
恐怖电影3,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=ROH84p&tk=IaRTZBNZkJti
粤语电影2,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=Or7ols&tk=IaRTZBNZkJti
爱情公寓,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=GtQJtq&tk=IaRTZBNZkJti
可乐影视,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=REcJxi&tk=IaRTZBNZkJti
凌儿影院,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=wLxK7O&tk=IaRTZBNZkJti
刀刀影院,http://kkk.888.3116598.xyz/api.php?n=xxxtw&id=bWqWcG&tk=IaRTZBNZkJti
